學年度,縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
111,[11]臺南市,七股區,國小,114685,市立光復生態實驗小學,公立,偏遠,[724]臺南市七股區塩埕里塩埕1號,(06)7800530,http://www.gfes.tn.edu.tw/,6,19,16,0,2,1
111,[11]臺南市,七股區,國小,114686,市立篤加國小,公立,偏遠,[724]臺南市七股區篤加里120號,(06)7872536,http://www.djaes.tn.edu.tw/,6,44,35,1.27,6,6
111,[11]臺南市,七股區,國小,114688,市立龍山國小,公立,偏遠,[724]臺南市七股區龍山里12號,(06)7872108,http://www.lses.tn.edu.tw,6,15,14,0,1,2
111,[11]臺南市,七股區,國小,114689,市立建功國小,公立,偏遠,[724]臺南市七股區十份里74之1號,(06)7880114,http://www.jgps.tn.edu.tw,6,19,17,0,2,2
111,[11]臺南市,七股區,國小,114691,市立大文國小,公立,偏遠,[724]臺南市七股區大埕里大寮36之2號,(06)7872730,http://www.dwes.tn.edu.tw,6,27,21,0,9,4
111,[11]臺南市,七股區,國小,114692,市立樹林國小,公立,偏遠,[724]臺南市七股區樹林里65之11號,(06)7891031,http://www.sules.tn.edu.tw,6,18,8,7.69,9,2
111,[11]臺南市,將軍區,國小,114693,市立將軍國小,公立,偏遠,[725]臺南市將軍區將軍里將貴58號,(06)7942034,http://www.jjes.tn.edu.tw,6,20,17,0,6,6
111,[11]臺南市,將軍區,國小,114695,市立苓和國小,公立,偏遠,[725]臺南市將軍區苓仔寮里17鄰苓和132號,(06)7942031,http://www.lhes.tn.edu.tw,6,33,42,0,4,7
111,[11]臺南市,將軍區,國小,114696,市立鯤鯓國小,公立,偏遠,[725]臺南市將軍區鯤溟里6號,(06)7920185,http://www.ksps.tn.edu.tw,6,29,25,0,6,4
111,[11]臺南市,將軍區,國小,114697,市立長平國小,公立,偏遠,[725]臺南市將軍區長沙里132之2號,(06)7931146,http://www.cpes.tn.edu.tw,6,23,22,0,5,6
111,[11]臺南市,北門區,國小,114699,市立北門國小,公立,偏遠,[727]臺南市北門區北門里舊埕3號,(06)7862035,http://www.bmes.tn.edu.tw,6,14,13,0,1,4
111,[11]臺南市,北門區,國小,114700,市立蚵寮國小,公立,偏遠,[727]臺南市北門區蚵寮里791號,(06)7863250,http://www.kles.tn.edu.tw,6,38,28,0,9,4
111,[11]臺南市,北門區,國小,114701,市立文山國小,公立,偏遠,[727]臺南市北門區文山里4鄰溪底寮50號,(06)7862060,http://www.wses.tn.edu.tw,6,10,14,8.33,5,2
111,[11]臺南市,北門區,國小,114702,市立錦湖國小,公立,偏遠,[727]臺南市北門區錦湖里75號,(06)7863454,http://www.jhes.tn.edu.tw,6,18,13,0,0,4
111,[11]臺南市,北門區,國小,114703,市立雙春國小,公立,特偏,[727]臺南市北門區雙春里35之2號,(06)7863141,http://www.scps.tn.edu.tw/,6,16,12,0,1,1
111,[11]臺南市,北門區,國小,114705,市立三慈國小,公立,偏遠,[727]臺南市北門區慈安里381號,(06)7850400,http://www.stps.tn.edu.tw,6,27,24,0,3,5
111,[11]臺南市,學甲區,國小,114708,市立宅港國小,公立,偏遠,[726]臺南市學甲區宅港里13號,(06)7833227,http://www.jges.tn.edu.tw,6,33,35,2.94,6,5
111,[11]臺南市,學甲區,國小,114709,市立頂洲國小,公立,偏遠,[726]臺南市學甲區三慶里頂洲108號,(06)7810231,http://www.djues.tn.edu.tw,6,39,41,0,9,7
111,[11]臺南市,下營區,國小,114713,市立賀建國小,公立,偏遠,[735]臺南市下營區賀建里麻豆寮49號,(06)6891109,http://www.hjes.tn.edu.tw,5,15,15,0,3,5
111,[11]臺南市,下營區,國小,114714,市立甲中國小,公立,偏遠,[735]臺南市下營區紅甲里中庄子71號,(06)6897481,http://www.cces.tn.edu.tw,6,38,31,0,9,7
111,[11]臺南市,官田區,國小,114720,市立官田國小,公立,偏遠,[720]臺南市官田區官田里11號,(06)6901195,http://www.gtes.tn.edu.tw,12,120,99,0.91,21,11
111,[11]臺南市,六甲區,國小,114722,市立嘉南國小,公立,偏遠,[734]臺南市六甲區龍湖里珊瑚路301號,(06)6982491,http://www.jnes.tn.edu.tw,6,53,37,0,5,3
111,[11]臺南市,官田區,國小,114723,市立渡拔國小,公立,偏遠,[720]臺南市官田區渡拔里拔仔林77之1號,(06)6901908,http://www.dbes.tn.edu.tw,6,30,42,2.78,6,11
111,[11]臺南市,大內區,國小,114724,市立大內國小,公立,偏遠,[742]臺南市大內區大內里63號,(06)5761007,http://www.dnes.tn.edu.tw,8,76,60,5.15,13,14
111,[11]臺南市,大內區,國小,114726,市立二溪國小,公立,偏遠,[742]臺南市大內區二溪里154號,(06)5762001,http://www.eses.tn.edu.tw,6,21,25,0,4,1
111,[11]臺南市,新營區,國小,114730,市立新橋國小,公立,偏遠,[730]臺南市新營區五興里1鄰鐵線橋1號,(06)6581343,http://www.sces.tn.edu.tw,5,9,14,0,2,1
111,[11]臺南市,新營區,國小,114731,市立新營區新興國小,公立,偏遠,[730]臺南市新營區太南里316號,(06)6523779,http://hhes.dcs.tn.edu.tw,6,55,46,1.98,9,3
111,[11]臺南市,新營區,國小,114734,市立新生國小,公立,偏遠,[730]臺南市新營區姑爺里52號,(06)6552524,http://www.sisps.tn.edu.tw,6,15,20,0,3,4
111,[11]臺南市,新營區,國小,114735,市立土庫國小,公立,偏遠,[730]臺南市新營區土庫里71之1號,(06)6362323,http://www.tkues.tn.edu.tw/,6,30,19,0,9,1
111,[11]臺南市,鹽水區,國小,114738,市立歡雅國小,公立,偏遠,[737]臺南市鹽水區歡雅里31號,(06)6552558,http://www.hyps.tn.edu.tw,6,36,35,1.41,3,10
111,[11]臺南市,鹽水區,國小,114739,市立坔頭港國小,公立,偏遠,[737]臺南市鹽水區坔頭港里202號,(06)6892014,http://www.hnes.tn.edu.tw,6,27,23,2,3,0
111,[11]臺南市,鹽水區,國小,114742,市立竹埔國小,公立,偏遠,[737]臺南市鹽水區竹林里竹子脚92-1號,(06)6551001,http://www.jpes.tn.edu.tw,6,15,22,0,3,0
111,[11]臺南市,鹽水區,國小,114743,市立仁光國小,公立,偏遠,[737]臺南市鹽水區三明里舊營117號,(06)6523620,http://www.rges.tn.edu.tw,6,25,21,0,4,2
111,[11]臺南市,鹽水區,國小,114744,市立岸內國小,公立,偏遠,[737]臺南市鹽水區岸內里新岸內96號,(06)6524651,http://www.anes.tn.edu.tw,6,55,35,0,5,5
111,[11]臺南市,鹽水區,國小,114747,市立文昌國小,公立,偏遠,[737]臺南市鹽水區文昌里10-3號,(06)6522664,http://www.wces.tn.edu.tw,6,27,34,0,4,3
111,[11]臺南市,白河區,國小,114749,市立玉豐國小,公立,偏遠,[732]臺南市白河區詔豐里85號,(06)6852524,http://www.bhyfes.tn.edu.tw,6,47,54,0.99,10,6
111,[11]臺南市,白河區,國小,114750,市立竹門國小,公立,偏遠,[732]臺南市白河區竹門里113號,(06)6851290,http://www.jmes.tn.edu.tw,6,29,40,0,5,8
111,[11]臺南市,白河區,國小,114751,市立內角國小,公立,偏遠,[732]臺南市白河區內角里1號,(06)6817363,http://www.njes.tn.edu.tw,6,22,13,0,1,3
111,[11]臺南市,白河區,國小,114753,市立仙草實驗小學,公立,偏遠,[732]臺南市白河區仙草里22號,(06)6854144,http://www.setes.tn.edu.tw,6,23,16,0,1,3
111,[11]臺南市,白河區,國小,114755,市立河東國小,公立,偏遠,[732]臺南市白河區河東里83之1號,(06)6852527,http://www.hdps.tn.edu.tw,6,13,24,0,2,3
111,[11]臺南市,白河區,國小,114756,市立大竹國小,公立,偏遠,[732]臺南市白河區大竹里3號,(06)6852508,http://www.djps.tn.edu.tw,6,16,25,0,2,6
111,[11]臺南市,柳營區,國小,114759,市立果毅國小,公立,偏遠,[736]臺南市柳營區果毅里61號,(06)6231310,https://www.gyps.tn.edu.tw/,6,41,41,0,4,7
111,[11]臺南市,柳營區,國小,114761,市立太康國小,公立,偏遠,[736]臺南市柳營區太康里4之1號,(06)6220684,http://www.tkaes.tn.edu.tw,6,40,33,0,4,2
111,[11]臺南市,柳營區,國小,114762,市立新山國小,公立,偏遠,[736]臺南市柳營區旭山里新吉庄28之1號,(06)6231140,http://www.ssaes.tn.edu.tw,6,31,21,1.92,6,3
111,[11]臺南市,後壁區,國小,114764,市立菁寮國小,公立,偏遠,[731]臺南市後壁區菁寮里282號,(06)6621271,http://www.jlps.tn.edu.tw,6,15,27,0,3,5
111,[11]臺南市,後壁區,國小,114765,市立安溪國小,公立,偏遠,[731]臺南市後壁區長安里5號,(06)6361535,http://www.ases.tn.edu.tw/index.php,6,29,38,1.49,9,3
111,[11]臺南市,後壁區,國小,114766,市立新東國小,公立,偏遠,[731]臺南市後壁區長短樹里下長81號,(06)6320902,http://www.sdes.tn.edu.tw,6,47,43,1.11,6,3
111,[11]臺南市,後壁區,國小,114767,市立永安國小,公立,偏遠,[731]臺南市後壁區上茄苳里48之5號,(06)6881763,http://www.yaes.tn.edu.tw,6,38,49,2.3,9,9
111,[11]臺南市,後壁區,國小,114768,市立新嘉國小,公立,偏遠,[731]臺南市後壁區新嘉里210之2號,(06)6621981,http://www.hces.tn.edu.tw,6,15,8,0,5,1
111,[11]臺南市,後壁區,國小,114769,市立樹人國小,公立,偏遠,[731]臺南市後壁區福安里烏樹林145號,(06)6856445,http://www.sres.tn.edu.tw,6,34,27,0,6,6
111,[11]臺南市,東山區,國小,114771,市立聖賢國小,公立,偏遠,[733]臺南市東山區聖賢里田尾29號,(06)6353170,https://www.seses.tn.edu.tw/,6,19,24,2.33,4,1
111,[11]臺南市,東山區,國小,114772,市立東原國小,公立,偏遠,[733]臺南市東山區東原里23鄰8號,(06)6861042,http://www.dyes.tn.edu.tw,6,34,36,1.43,6,11
111,[11]臺南市,東山區,國小,114774,市立青山國小,公立,偏遠,[733]臺南市東山區青山里16號,(06)6861041,https://www.csps.tn.edu.tw,6,43,28,0,6,4
111,[11]臺南市,東山區,國小,114775,市立吉貝耍國小,公立,偏遠,[733]臺南市東山區東河里15號,(06)6231149,https://www.dhes.tn.edu.tw/,6,12,17,0,4,0
111,[21]臺南市,南區,國小,213611,市立龍崗國小,公立,偏遠,[702]臺南市南區鯤鯓里鯤鯓路147號,(06)2620024,http://www.lgps.tn.edu.tw,6,53,39,2.17,1,6
111,[21]臺南市,安南區,國小,213631,市立青草國小,公立,偏遠,[709]臺南市安南區青砂街二段105巷32號,(06)2577631,http://www.ctes.tn.edu.tw,6,41,41,1.22,7,6
111,[21]臺南市,安南區,國小,213632,市立鎮海國小,公立,偏遠,[709]臺南市安南區大眾路381號,(06)2841700,http://www.jhps.tn.edu.tw,6,40,38,0,3,5
111,[21]臺南市,安南區,國小,213633,市立顯宮國小,公立,偏遠,[709]臺南市安南區顯宮二街1號,(06)2841723,http://www.skes.tn.edu.tw,6,29,25,0,5,9
111,[21]臺南市,安南區,國小,213635,市立安南區南興國小,公立,偏遠,[709]臺南市安南區公學路五段627號,(06)2873204,http://www.nses.tn.edu.tw,6,55,44,2.02,8,4
111,[21]臺南市,安南區,國小,213643,市立學東國小,公立,偏遠,[709]臺南市安南區公學路六段589號,(06)2870017,http://www.htes.tn.edu.tw,6,40,33,2.74,4,1
111,[12]高雄市,大樹區,國小,124632,市立興田國小,公立,偏遠,[840]高雄市大樹區興田里興田路59號,(07)6561527,http://school.kh.edu.tw/view/index.php?WebID=35&MainType=HOME,6,20,8,0,5,3
111,[12]高雄市,大樹區,國小,124633,市立龍目國小,公立,偏遠,[840]高雄市大樹區龍目里56號,(07)6514110,http://school.kh.edu.tw/view/index.php?WebID=26&MainType=HOME,6,16,17,0,2,2
111,[12]高雄市,大社區,國小,124639,市立嘉誠國小,公立,偏遠,[815]高雄市大社區嘉誠里嘉誠路22號,(07)3560418,http://www.jtn.kh.edu.tw/index.php?WebID=55,6,49,57,2.83,5,6
111,[12]高雄市,燕巢區,國小,124656,市立深水國小,公立,偏遠,[824]高雄市燕巢區深水里深中路2號,(07)6152447,http://school.kh.edu.tw/index.php?WebID=172,6,19,14,0,5,3
111,[12]高雄市,燕巢區,國小,124659,市立金山國小,公立,偏遠,[824]高雄市燕巢區金山里番田路29號,(07)6164328,http://school.kh.edu.tw/view/index.php?WebID=162&MainType=HOME,6,24,34,1.72,5,5
111,[12]高雄市,田寮區,國小,124660,市立田寮區新興國小,公立,偏遠,[823]高雄市田寮區新興里大新路2號,(07)6381348,http://school.kh.edu.tw/view/index.php?WebID=195&MainType=HOME,6,15,17,0,0,2
111,[12]高雄市,田寮區,國小,124661,市立崇德國小,公立,偏遠,[823]高雄市田寮區崇德里崇德路101號,(07)6367155,http://school.kh.edu.tw/view/index.php?WebID=37&MainType=HOME,6,29,19,0,6,6
111,[12]高雄市,阿蓮區,國小,124666,市立復安國小,公立,偏遠,[822]高雄市阿蓮區復安里復安路167號,(07)6332358,http://www.fap.kh.edu.tw/index.php?WebID=118,6,42,49,1.1,10,6
111,[12]高雄市,路竹區,國小,124671,市立三埤國小,公立,偏遠,[821]高雄市路竹區三爺里民權路7號,(07)6962688,http://www.spi.kh.edu.tw/index.php?WebID=70,6,34,27,0,2,4
111,[12]高雄市,路竹區,國小,124672,市立北嶺國小,公立,偏遠,[821]高雄市路竹區北嶺里民治路85號,(07)6964786,http://www.blp.kh.edu.tw/index.php?WebID=151,6,32,25,3.51,0,6
111,[12]高雄市,湖內區,國小,124678,市立三侯國小,公立,偏遠,[829]高雄市湖內區中正路二段544號,(07)6909123,http://school.kh.edu.tw/view/index.php?WebID=15&MainType=HOME,6,34,37,4.23,6,5
111,[12]高雄市,永安區,國小,124683,市立新港國小,公立,偏遠,[828]高雄市永安區新港里新興路25號,(07)6912040,http://school.kh.edu.tw/index.php?WebID=235,6,23,13,0,2,2
111,[12]高雄市,彌陀區,國小,124686,市立壽齡國小,公立,偏遠,[827]高雄市彌陀區文安里國校路1號,(07)6196425,http://school.kh.edu.tw/index.php?WebID=154,6,46,43,4.49,7,2
111,[12]高雄市,旗山區,國小,124692,市立圓潭國小,公立,偏遠,[842]高雄市旗山區中正里旗甲路三段179號,(07)6691476,http://school.kh.edu.tw/view/index.php?WebID=222&MainType=HOME,6,51,35,1.16,7,6
111,[12]高雄市,旗山區,國小,124694,市立嶺口國小,公立,偏遠,[842]高雄市旗山區南勝里龍文巷30號,(07)6651216,http://school.kh.edu.tw/view/index.php?WebID=131&MainType=HOME,6,25,18,0,4,3
111,[12]高雄市,美濃區,國小,124698,市立東門國小,公立,偏遠,[843]高雄市美濃區東門里民族路36巷2號,(07)6812811,http://school.kh.edu.tw/view/index.php?WebID=181&MainType=HOME,6,36,20,0,2,2
111,[12]高雄市,美濃區,國小,124699,市立吉洋國小,公立,偏遠,[843]高雄市美濃區吉和里忠孝路二段59號,(07)6831849,http://school.kh.edu.tw/view/index.php?WebID=114&MainType=HOME,6,49,35,5.95,10,8
111,[12]高雄市,美濃區,國小,124700,市立龍肚國小,公立,偏遠,[843]高雄市美濃區龍肚里龍東街43號,(07)6851124,http://school.kh.edu.tw/view/index.php?WebID=242&MainType=HOME,6,55,37,1.09,9,9
111,[12]高雄市,美濃區,國小,124702,市立廣興國小,公立,偏遠,[843]高雄市美濃區興隆里廣興街124號,(07)6812857,http://www.loxa.edu.tw/schoolweb/view/index.php?WebID=286&schnum=124702&MainType=HOME,6,22,19,0,5,3
111,[12]高雄市,美濃區,國小,124703,市立龍山國小,公立,偏遠,[843]高雄市美濃區龍山里龍山街62號,(07)6833654,http://school.kh.edu.tw/index.php?WebID=103,6,31,32,1.59,5,6
111,[12]高雄市,美濃區,國小,124704,市立福安國小,公立,偏遠,[843]高雄市美濃區中山路二段358號,(07)6812514,http://school.kh.edu.tw/view/index.php?WebID=173&MainType=HOME,6,35,27,3.23,2,2
111,[12]高雄市,美濃區,國小,124705,市立吉東國小,公立,偏遠,[843]高雄市美濃區吉東里吉頂路19號,(07)6831144,http://school.kh.edu.tw/view/index.php?WebID=274&MainType=HOME,6,45,52,0,5,6
111,[12]高雄市,六龜區,國小,124706,市立六龜國小,公立,特偏,[844]高雄市六龜區義寶里光復路40號,(07)6891053,http://www.lgp.kh.edu.tw/index.php?WebID=137,7,57,66,13.82,11,15
111,[12]高雄市,六龜區,國小,124707,市立荖濃國小,公立,極偏,[844]高雄市六龜區荖濃里南橫路72號,(07)6881311,http://school.kh.edu.tw/view/index.php?WebID=31&MainType=HOME,6,11,9,0,3,2
111,[12]高雄市,六龜區,國小,124708,市立新發國小,公立,特偏,[844]高雄市六龜區新發里和平路130號,(07)6791387,http://school.kh.edu.tw/view/index.php?WebID=42&MainType=HOME,6,14,14,0,0,3
111,[12]高雄市,六龜區,國小,124709,市立龍興國小,公立,特偏,[844]高雄市六龜區中興里中庄193號,(07)6891140,http://school.kh.edu.tw/view/index.php?WebID=237&MainType=HOME,6,47,35,25.61,9,8
111,[12]高雄市,六龜區,國小,124710,市立新威國小,公立,特偏,[844]高雄市六龜區新興里新威路212號,(07)6871134,http://school.kh.edu.tw/index.php?WebID=133,6,29,7,2.78,0,1
111,[12]高雄市,六龜區,國小,124711,市立寶來國小,公立,極偏,[844]高雄市六龜區寶來里中正路89號,(07)6881009,http://school.kh.edu.tw/view/index.php?WebID=208&MainType=HOME,6,18,23,26.83,4,6
111,[12]高雄市,杉林區,國小,124712,市立月美國小,公立,特偏,[846]高雄市杉林區月眉里象寮巷39號,(07)6771404,http://www.ymp.kh.edu.tw/index.php?WebID=230,6,31,43,6.76,5,8
111,[12]高雄市,杉林區,國小,124713,市立上平國小,公立,特偏,[846]高雄市杉林區上平里山仙路212號,(07)6771102,http://school.kh.edu.tw/view/index.php?WebID=211&MainType=HOME,6,15,21,16.67,3,1
111,[12]高雄市,杉林區,國小,124714,市立新庄國小,公立,特偏,[846]高雄市杉林區新庄里司馬路45巷5號,(07)6771755,http://school.kh.edu.tw/view/index.php?WebID=236&MainType=HOME,6,22,19,12.2,6,2
111,[12]高雄市,杉林區,國小,124715,市立集來國小,公立,特偏,[846]高雄市杉林區集來里通仙巷333號,(07)6779196,http://school.kh.edu.tw/view/index.php?WebID=46&MainType=HOME,6,14,7,0,2,0
111,[12]高雄市,杉林區,國小,124716,市立杉林國小,公立,特偏,[846]高雄市杉林區杉林里合森巷41號,(07)6772658,http://school.kh.edu.tw/view/index.php?WebID=257&MainType=HOME,6,26,19,20,1,2
111,[12]高雄市,內門區,國小,124718,市立內門國小,公立,偏遠,[845]高雄市內門區內豊里內埔24號,(07)6672078,http://school.kh.edu.tw/view/index.php?WebID=100&MainType=HOME,7,47,54,0,8,5
111,[12]高雄市,內門區,國小,124719,市立觀亭國小,公立,偏遠,[845]高雄市內門區觀亭里中正路203號,(07)6671672,http://school.kh.edu.tw/view/index.php?WebID=299&MainType=HOME,6,28,24,0,2,4
111,[12]高雄市,內門區,國小,124720,市立溝坪國小,公立,特偏,[845]高雄市內門區溝坪里廣福巷47號,(07)6601788,http://www.gop.kh.edu.tw/,6,12,10,0,1,2
111,[12]高雄市,內門區,國小,124721,市立金竹國小,公立,特偏,[845]高雄市內門區金竹里吉民28號,(07)6601106,http://school.kh.edu.tw/view/index.php?WebID=126&MainType=HOME,6,15,22,13.51,4,1
111,[12]高雄市,內門區,國小,124722,市立木柵國小,公立,特偏,[845]高雄市內門區木柵里木柵3號,(07)6681183,http://school.kh.edu.tw/view/index.php?WebID=290&MainType=HOME,6,15,13,0,2,4
111,[12]高雄市,內門區,國小,124723,市立西門國小,公立,特偏,[845]高雄市內門區內東里柿子園24號,(07)6672077,http://school.kh.edu.tw/view/index.php?WebID=125,6,16,9,0,2,4
111,[12]高雄市,內門區,國小,124724,市立景義國小,公立,特偏,[845]高雄市內門區永富里萊坑8號,(07)6601979,http://school.kh.edu.tw/view/index.php?WebID=229&MainType=HOME,6,13,17,10,0,3
111,[12]高雄市,甲仙區,國小,124725,市立甲仙國小,公立,極偏,[847]高雄市甲仙區西安里文化路45號,(07)6751025,http://school.kh.edu.tw/index.php?WebID=298,6,50,45,7.37,9,11
111,[12]高雄市,甲仙區,國小,124726,市立小林國小,公立,極偏,[847]高雄市甲仙區小林里五里路24-2號,(07)6761065,http://school.kh.edu.tw/view/index.php?WebID=147&MainType=HOME,6,11,7,0,1,1
